guid,localTime,created,updated,status,attachedUser,path,apiTarget,actionTarget,success,resultDescription
1d0d5583-c8c6-48c0-8c24-cff1106bfa98,2021-03-05 10-16-10,637505361706004166,637505361706004166,dev,aef14f62-9eb8-4c02-b642-e5faafe30f95,dev,api_addnewapplication_aspx,AWS add item,true,default
b6c04e59-2dbe-4ba6-a0db-3f4cbbbee50b,2021-03-05 13-59-26,637505495663161049,637505495663161049,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637505482824162854","updated":"637505495662888523","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"73c0fdac-3ded-4369-b777-ff47b276042a","appToken":"5ee39798-9420-43ce-ba03-eda43c3c72c0","appStatus":"active","appTokenExpire":"638712000000000000","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede DEV","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n","attachedUser":"default"}
6d6faf22-af91-41a6-8cb3-70ac64ed251a,2021-03-05 13-59-48,637505495884537385,637505495884537385,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, new token updated,true,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637505482824162854","updated":"637505495884287958","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"73c0fdac-3ded-4369-b777-ff47b276042a","appToken":"2102fc37-df7b-4d8f-999e-3fa8803ccbf8","appStatus":"active","appTokenExpire":"638712000000000000","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede DEV","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n","attachedUser":"default"}
b1fdfe13-cbec-4b03-9234-de32da2f5c0a,2021-03-05 14-00-29,637505496294243401,637505496294243401,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, new token updated,true,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505496294002570","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"bc20aee6-47cf-4acb-8106-5c0dfe25d702","appToken":"57c8f76e-0775-4013-b9cb-88b2598caa35","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
ae4ca240-7d3c-4c69-b8f9-6db864f410b7,2021-03-05 14-01-24,637505496848239991,637505496848239991,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505486955895297","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"bc20aee6-47cf-4acb-8106-5c0dfe25d702","appToken":"d7af1478-39ff-43d5-86be-9d608915faee","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
5fe489a0-f867-406e-9b73-0f7cb128fbf3,2021-03-05 14-01-28,637505496888110007,637505496888110007,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505496887779472","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"bc20aee6-47cf-4acb-8106-5c0dfe25d702","appToken":"68d44d88-cb85-446f-97cb-6c538fc97f1e","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
0b83225c-1b0c-4d21-afa7-87f43c9595b1,2021-03-05 14-01-41,637505497010314747,637505497010314747,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505496294002570","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"bc20aee6-47cf-4acb-8106-5c0dfe25d702","appToken":"57c8f76e-0775-4013-b9cb-88b2598caa35","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
f9c569f4-d881-4055-bbcb-8c5377155c32,2021-03-05 14-04-28,637505498687030708,637505498687030708,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, add new key register,false,{"guid":"26a6ca9d-3684-4edf-a1a7-282261a4e53c","created":"637505498686784278","updated":"637505498686784278","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"default","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"default","redirectUrl":"default","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"default","appToken":"default","appStatus":"deactive","appTokenExpire":"637504634674914548","appNextCheck":"637504634674914548","publisherName":"default","publishUrl":"default","publishEmail":"default","clientName":"default","clientID":"default","clientPostcode":"default","clientEmail":"default","accessEndPoint":"27.32.225.150\n","attachedUser":"default"}
fb0bcacc-bb2c-47c7-b6fb-1414b88a82f1,2021-03-05 14-05-02,637505499029949578,637505499029949578,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505499029700205","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"bc20aee6-47cf-4acb-8106-5c0dfe25d702","appToken":"26c95ab6-f50d-42ad-af5b-55997f225c28","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
f7d682f5-3862-4c79-89a8-075b05e166ac,2021-03-05 14-05-19,637505499193107557,637505499193107557,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, new token updated,true,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505499192857074","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"bc20aee6-47cf-4acb-8106-5c0dfe25d702","appToken":"3df537d9-dac8-4488-8297-0d3ceba48cd9","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
ae300d90-4fa1-4f31-ad33-d304bb6a9e50,2021-03-05 14-06-42,637505500027347770,637505500027347770,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505496887779472","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"bc20aee6-47cf-4acb-8106-5c0dfe25d702","appToken":"68d44d88-cb85-446f-97cb-6c538fc97f1e","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
4b8f5293-587d-4eee-b2e5-b4dba9676bda,2021-03-05 14-06-44,637505500046522150,637505500046522150,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505500046261191","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"bc20aee6-47cf-4acb-8106-5c0dfe25d702","appToken":"40569a77-53a4-40a6-ab6b-f006b76139c3","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
14fe50f4-c055-47dc-aca4-c62f3751ff1d,2021-03-05 14-07-20,637505500406702794,637505500406702794,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505499192857074","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"bc20aee6-47cf-4acb-8106-5c0dfe25d702","appToken":"3df537d9-dac8-4488-8297-0d3ceba48cd9","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
577e8658-5784-4445-a8fb-a6ab6432bb45,2021-03-05 14-08-41,637505501216002947,637505501216002947,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637505482824162854","updated":"637505501215760279","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"73c0fdac-3ded-4369-b777-ff47b276042a","appToken":"c2aca377-102e-4465-9e76-62dc5e134b27","appStatus":"active","appTokenExpire":"638712000000000000","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede DEV","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n","attachedUser":"default"}
d2cafb88-fedc-4d38-a5be-7f4713ef68b6,2021-03-05 14-12-58,637505503781869373,637505503781869373,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, add new key register,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505503781625238","updated":"637505503781625238","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"default","appToken":"default","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
d022c053-afd1-4dce-b343-a1da1645b8e6,2021-03-05 14-14-09,637505504498477552,637505504498477552,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, appKey not match,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505481852703474","updated":"637505496294002570","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"default","appToken":"default","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
9ce9c99b-1d6f-4b3b-b953-24944a163849,2021-03-05 14-14-15,637505504550428710,637505504550428710,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505503781625238","updated":"637505504550099831","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"136d8425-2930-4f4f-9bd8-daa81d4691e5","appToken":"24c5db2a-e096-46f2-b660-619e367f371b","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
12b0d47d-6e76-442e-afb8-da34d2b43282,2021-03-05 14-16-04,637505505648978988,637505505648978988,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637505482824162854","updated":"637505495884287958","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"73c0fdac-3ded-4369-b777-ff47b276042a","appToken":"2102fc37-df7b-4d8f-999e-3fa8803ccbf8","appStatus":"active","appTokenExpire":"638712000000000000","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede DEV","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n","attachedUser":"default"}
2df98f8d-525b-4f3d-83d7-b883cb82b2f5,2021-03-05 14-21-50,637505509106850232,637505509106850232,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505503781625238","updated":"637505503781625238","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"default","appToken":"default","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
aecde13d-264c-44a5-be24-8a9d53c35426,2021-03-05 14-25-45,637505511456140296,637505511456140296,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637505482824162854","updated":"637505495884287958","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"default","appToken":"default","appStatus":"active","appTokenExpire":"638712000000000000","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede DEV","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n","attachedUser":"default"}
ad74fce0-4819-40d0-86b6-d4932906ad3b,2021-03-05 14-27-17,637505512370646067,637505512370646067,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, new token updated,true,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505503781625238","updated":"637505512370386621","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"136d8425-2930-4f4f-9bd8-daa81d4691e5","appToken":"8fa30a35-68ed-4f27-85aa-bd24959fff07","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
63c35e9c-b4e0-4902-a840-0172fbfa4e96,2021-03-05 14-27-36,637505512564671147,637505512564671147,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637505482824162854","updated":"637505495884287958","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"default","appToken":"default","appStatus":"active","appTokenExpire":"638712000000000000","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede DEV","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n","attachedUser":"default"}
